1, 0.0943, 58
2, 0.0955, 105
3, 0.0967, 154
4, 0.0982, 203
5, 0.0997, 249
6, 0.101, 310
7, 0.1015, 362
8, 0.1031, 411
9, 0.1055, 459
10, 0.1062, 505
11, 0.1079, 553
12, 0.1088, 602
13, 0.1102, 651
14, 0.1111, 699
15, 0.1128, 748
16, 0.1138, 796
17, 0.1153, 845
18, 0.1162, 896
19, 0.1169, 945
20, 0.1176, 991
21, 0.1196, 1036
22, 0.1205, 1082
23, 0.1215, 1127
24, 0.1232, 1174
25, 0.1248, 1221
26, 0.1294, 1267
27, 0.1321, 1313
28, 0.1372, 1359
29, 0.1431, 1406
30, 0.1492, 1454
31, 0.157, 1501
32, 0.1652, 1549
33, 0.1707, 1597
34, 0.1758, 1645
35, 0.1808, 1690
36, 0.1912, 1737
37, 0.1953, 1785
38, 0.1999, 1831
39, 0.2012, 1879
40, 0.2018, 1926
41, 0.2019, 1972
42, 0.2021, 2019
43, 0.1988, 2067
44, 0.1959, 2116
45, 0.1918, 2161
46, 0.1878, 2207
47, 0.1861, 2256
48, 0.1853, 2301
49, 0.1855, 2349
50, 0.185, 2394
51, 0.1854, 2440
52, 0.1875, 2486
53, 0.1893, 2533
54, 0.1926, 2582
55, 0.1931, 2628
56, 0.196, 2673
57, 0.2003, 2720
58, 0.2054, 2766
59, 0.2092, 2817
60, 0.2135, 2867
61, 0.2184, 2916
62, 0.2238, 2964
63, 0.2286, 3013
64, 0.2345, 3059
65, 0.2407, 3107
66, 0.245, 3157
67, 0.25, 3206
68, 0.2527, 3253
69, 0.2552, 3300
70, 0.2587, 3347
71, 0.2593, 3394
72, 0.2611, 3441
73, 0.2625, 3490
74, 0.2637, 3538
75, 0.2662, 3585
76, 0.269, 3632
77, 0.2708, 3680
78, 0.2736, 3726
79, 0.2752, 3775
80, 0.2775, 3822
81, 0.2792, 3868
82, 0.2803, 3916
83, 0.281, 3964
84, 0.2833, 4010
85, 0.2869, 4057
86, 0.2883, 4101
87, 0.2905, 4151
88, 0.2913, 4198
89, 0.2922, 4245
90, 0.2939, 4291
91, 0.2951, 4339
92, 0.2959, 4386
93, 0.2969, 4432
94, 0.2994, 4480
95, 0.3013, 4528
96, 0.3033, 4575
