1, 0.0998, 3
2, 0.0999, 21
3, 0.0998, 40
4, 0.0996, 49
5, 0.0995, 67
6, 0.0999, 85
7, 0.0999, 99
8, 0.0998, 117
9, 0.1001, 135
10, 0.1014, 154
11, 0.1062, 172
12, 0.1103, 190
13, 0.1159, 208
14, 0.1225, 227
15, 0.1285, 250
16, 0.1353, 263
17, 0.139, 282
18, 0.1409, 300
19, 0.1427, 313
20, 0.1459, 333
21, 0.1481, 351
22, 0.1497, 369
23, 0.1516, 387
24, 0.1527, 401
25, 0.1532, 419
26, 0.154, 442
27, 0.1549, 461
28, 0.1566, 475
29, 0.1577, 488
30, 0.1607, 507
31, 0.1636, 525
32, 0.1659, 543
33, 0.1708, 562
34, 0.1763, 580
35, 0.1799, 598
36, 0.1838, 612
37, 0.1876, 630
38, 0.1915, 649
39, 0.1932, 667
40, 0.1955, 686
41, 0.1967, 704
42, 0.1978, 722
43, 0.1971, 741
44, 0.197, 759
45, 0.1963, 773
46, 0.1957, 791
47, 0.195, 810
48, 0.1943, 828
49, 0.1934, 846
50, 0.192, 865
51, 0.1918, 883
52, 0.1922, 901
53, 0.1938, 919
54, 0.1949, 938
55, 0.1982, 956
56, 0.2053, 974
57, 0.2118, 993
58, 0.2166, 1011
59, 0.2215, 1029
60, 0.2301, 1043
61, 0.237, 1066
62, 0.2441, 1084
63, 0.2497, 1097
64, 0.2549, 1116
65, 0.2566, 1129
66, 0.2601, 1148
67, 0.264, 1166
68, 0.2684, 1184
69, 0.2713, 1203
70, 0.2755, 1221
71, 0.2784, 1239
72, 0.2801, 1253
73, 0.2826, 1271
74, 0.282, 1294
75, 0.2825, 1313
76, 0.2847, 1326
77, 0.2881, 1340
78, 0.2887, 1358
79, 0.2904, 1376
80, 0.293, 1395
81, 0.2949, 1413
82, 0.2961, 1431
83, 0.2963, 1450
84, 0.2988, 1468
85, 0.2978, 1491
86, 0.2983, 1504
87, 0.3008, 1518
88, 0.3014, 1536
89, 0.3022, 1554
90, 0.3053, 1572
91, 0.3067, 1591
92, 0.3072, 1604
93, 0.3077, 1622
94, 0.3118, 1641
95, 0.3138, 1659
96, 0.3164, 1677
97, 0.3173, 1696
98, 0.3189, 1714
99, 0.3204, 1732

