1, 0.0928, 3
2, 0.0941, 46
3, 0.0901, 55
4, 0.0904, 63
5, 0.0918, 71
6, 0.0911, 80
7, 0.0904, 88
8, 0.0916, 97
9, 0.0923, 106
10, 0.0904, 114
11, 0.0902, 123
12, 0.0919, 131
13, 0.091, 140
14, 0.0923, 148
15, 0.0952, 157
16, 0.0929, 165
17, 0.0946, 174
18, 0.0904, 182
19, 0.0942, 191
20, 0.0967, 199
21, 0.095, 208
22, 0.0948, 216
23, 0.0982, 225
24, 0.098, 233
25, 0.097, 242
26, 0.0997, 250
27, 0.0993, 259
28, 0.1005, 267
29, 0.1007, 276
30, 0.1018, 285
31, 0.1014, 293
32, 0.1006, 302
33, 0.1013, 310
34, 0.1031, 319
35, 0.1047, 327
36, 0.1157, 336
37, 0.1217, 344
38, 0.1203, 353
39, 0.1238, 361
40, 0.1237, 370
41, 0.1268, 378
42, 0.1369, 387
43, 0.1473, 395
44, 0.157, 404
45, 0.1619, 412
46, 0.1666, 421
47, 0.1627, 429
48, 0.1686, 438
49, 0.1728, 446
50, 0.1774, 454
51, 0.1804, 463
52, 0.1878, 471
53, 0.1943, 480
54, 0.1949, 488
55, 0.198, 497
56, 0.205, 505
57, 0.2074, 514
58, 0.207, 522
59, 0.2092, 530
60, 0.2078, 539
61, 0.2072, 547
62, 0.2091, 555
63, 0.2075, 564
64, 0.2014, 572
65, 0.2008, 581
66, 0.2028, 589
67, 0.2057, 598
68, 0.206, 606
69, 0.2055, 615
70, 0.205, 623
71, 0.2094, 631
72, 0.2078, 640
73, 0.2101, 648
74, 0.2068, 656
75, 0.2085, 665
76, 0.2087, 674
77, 0.2105, 685
78, 0.2189, 693
79, 0.2254, 702
80, 0.2359, 710
81, 0.2386, 719
82, 0.217, 727
83, 0.225, 736
84, 0.2373, 744
85, 0.2226, 752
86, 0.2305, 761
87, 0.2136, 769
88, 0.2191, 778
89, 0.2389, 786
90, 0.1914, 795
91, 0.1643, 803
92, 0.1483, 811
93, 0.15, 820
94, 0.2245, 829
95, 0.1443, 837
96, 0.1144, 846
97, 0.1044, 854
98, 0.1267, 863
99, 0.1122, 871
100, 0.1249, 880
101, 0.1905, 888
102, 0.1952, 897
103, 0.1824, 906
104, 0.1711, 914
105, 0.1678, 923
106, 0.17, 931
107, 0.1728, 940
108, 0.173, 948
109, 0.1784, 957
110, 0.1858, 965
111, 0.1937, 974
112, 0.2005, 982
113, 0.2123, 991
114, 0.216, 999
115, 0.2172, 1008
116, 0.2261, 1016
117, 0.2432, 1025
118, 0.2557, 1033
119, 0.2595, 1041
120, 0.2575, 1050
121, 0.2527, 1058
122, 0.2494, 1067
123, 0.25, 1075
124, 0.2488, 1084
125, 0.2378, 1092
126, 0.2278, 1101
127, 0.2241, 1109
128, 0.2381, 1118
129, 0.2484, 1126
130, 0.1992, 1135
131, 0.1802, 1143
132, 0.1776, 1152
133, 0.1817, 1160
134, 0.2039, 1169
135, 0.2382, 1177
136, 0.2544, 1186
137, 0.229, 1194
138, 0.2062, 1206
139, 0.1939, 1215
140, 0.2112, 1223
141, 0.2524, 1232
142, 0.2302, 1240
143, 0.183, 1249
144, 0.1689, 1257
145, 0.1675, 1266
146, 0.1707, 1274
147, 0.1994, 1283
148, 0.187, 1291
149, 0.1929, 1300
150, 0.2143, 1309
151, 0.2205, 1317
152, 0.214, 1326
153, 0.2183, 1334
154, 0.2142, 1343
155, 0.2147, 1351
156, 0.2292, 1360
157, 0.2446, 1369
158, 0.2485, 1378
159, 0.2457, 1386
160, 0.2496, 1395
161, 0.2589, 1403
162, 0.2707, 1412
163, 0.2594, 1421
164, 0.2446, 1429
165, 0.2448, 1438
166, 0.2659, 1446
167, 0.2623, 1455
168, 0.2547, 1463
169, 0.2536, 1471
170, 0.253, 1480
171, 0.2594, 1488
172, 0.2646, 1497
173, 0.2592, 1505
174, 0.2242, 1513
175, 0.2167, 1522
176, 0.2326, 1530
177, 0.2423, 1539
178, 0.2552, 1547
179, 0.2651, 1555
180, 0.2582, 1564
181, 0.2493, 1572
182, 0.2554, 1582
183, 0.2507, 1592
184, 0.2552, 1601
185, 0.2677, 1609
186, 0.2713, 1617
187, 0.2675, 1626
188, 0.2259, 1634
189, 0.2296, 1643
190, 0.2349, 1651
191, 0.2659, 1660
192, 0.2587, 1669
193, 0.2225, 1677
194, 0.1875, 1686
195, 0.195, 1695
196, 0.2557, 1703
197, 0.2774, 1712
198, 0.2512, 1720
199, 0.2051, 1729
200, 0.1914, 1737
201, 0.2187, 1746
202, 0.259, 1754
203, 0.277, 1763
204, 0.2431, 1771
205, 0.1929, 1780
206, 0.1792, 1788
207, 0.1917, 1796
208, 0.2343, 1805
209, 0.2582, 1813
210, 0.2654, 1822
211, 0.2583, 1830
212, 0.2426, 1839
213, 0.2508, 1847
214, 0.259, 1856
215, 0.2489, 1864
216, 0.23, 1873
217, 0.2318, 1881
218, 0.2332, 1890
219, 0.2403, 1898
220, 0.2631, 1907
221, 0.2587, 1915
222, 0.2611, 1924
223, 0.256, 1932
224, 0.2402, 1941
225, 0.2255, 1949
226, 0.2357, 1958
227, 0.2673, 1966
228, 0.2962, 1975
229, 0.2841, 1983
230, 0.2419, 1991
231, 0.2127, 2000
232, 0.2112, 2008
233, 0.2536, 2017
234, 0.2486, 2026
235, 0.2764, 2034
236, 0.2646, 2043
237, 0.2427, 2051
238, 0.2296, 2059
239, 0.2183, 2068
240, 0.2354, 2077
241, 0.2685, 2085
242, 0.2515, 2093
243, 0.1858, 2102
244, 0.1518, 2110
245, 0.1501, 2119
246, 0.1936, 2127
247, 0.2197, 2136
248, 0.2315, 2144
249, 0.2544, 2153
250, 0.2793, 2161
251, 0.287, 2170
252, 0.286, 2179
253, 0.2873, 2187
254, 0.2948, 2196
255, 0.3044, 2204
256, 0.3081, 2213
257, 0.3081, 2222
258, 0.3064, 2230
259, 0.3072, 2238
260, 0.3102, 2247
261, 0.3123, 2255
262, 0.3163, 2263
263, 0.3071, 2272
264, 0.301, 2280
265, 0.2945, 2289
266, 0.2827, 2297
267, 0.2868, 2305
268, 0.2898, 2314
269, 0.3029, 2322
270, 0.302, 2331
271, 0.2963, 2339
272, 0.2914, 2348
273, 0.2914, 2356
274, 0.2779, 2364
275, 0.2795, 2373
276, 0.2872, 2381
277, 0.2795, 2390
278, 0.2535, 2398
279, 0.2331, 2406
280, 0.2564, 2415
281, 0.276, 2423
282, 0.283, 2432
283, 0.2804, 2441
284, 0.2821, 2449
285, 0.2988, 2457
286, 0.3204, 2466
287, 0.3096, 2474
288, 0.2839, 2483
289, 0.2646, 2491
290, 0.2598, 2500
291, 0.2826, 2508
292, 0.3019, 2517
293, 0.2602, 2529
294, 0.2599, 2537
295, 0.2764, 2546
296, 0.2633, 2554
297, 0.2718, 2563
298, 0.265, 2571
299, 0.2751, 2580
300, 0.3037, 2588
301, 0.3113, 2596
302, 0.3051, 2605
303, 0.2902, 2613
304, 0.28, 2622
305, 0.2881, 2631
306, 0.2925, 2639
307, 0.2799, 2647
308, 0.295, 2656
309, 0.2834, 2664
310, 0.267, 2673
311, 0.2505, 2681
312, 0.2528, 2690
313, 0.2764, 2698
314, 0.3014, 2707
315, 0.2934, 2715
316, 0.2824, 2723
317, 0.2628, 2732
318, 0.2514, 2740
319, 0.2316, 2749
320, 0.2282, 2757
321, 0.2727, 2766
322, 0.2853, 2774
323, 0.2327, 2783
324, 0.1739, 2791
325, 0.1521, 2800
326, 0.1897, 2808
327, 0.2593, 2816
328, 0.3046, 2825
329, 0.2986, 2833
330, 0.2758, 2842
331, 0.2579, 2850
332, 0.2756, 2859
333, 0.3, 2867
334, 0.3016, 2876
335, 0.2907, 2885
336, 0.2834, 2893
337, 0.2987, 2902
338, 0.3339, 2910
339, 0.3239, 2918
340, 0.2934, 2927
341, 0.2672, 2936
342, 0.2621, 2944
343, 0.3048, 2953
344, 0.3448, 2961
345, 0.3264, 2969
346, 0.2575, 2978
347, 0.2372, 2987
348, 0.2306, 2995
349, 0.2384, 3003
350, 0.2598, 3012
351, 0.308, 3020
352, 0.3154, 3029
353, 0.3075, 3037
354, 0.3106, 3046
355, 0.3116, 3055
356, 0.3137, 3063
357, 0.3259, 3071
358, 0.3315, 3080
359, 0.3242, 3088
360, 0.3382, 3097
361, 0.3515, 3105
362, 0.3486, 3114
363, 0.3391, 3122
364, 0.3289, 3131
365, 0.3335, 3139
366, 0.3482, 3148
367, 0.3343, 3156
368, 0.3289, 3164
369, 0.3214, 3173
370, 0.3197, 3181
371, 0.3448, 3190
372, 0.3567, 3198
373, 0.3491, 3206

                                                   
