1, 0.1, 2
1, 0.1, 1
1, 0.1, 1
1, 0.0993, 1
1, 0.1012, 1
1, 0.1, 1
1, 0.1096, 2
1, 0.1, 1
1, 0.101, 1
1, 0.0941, 1
1, 0.1, 1
1, 0.1, 1
1, 0.0886, 1
2, 0.0997, 23
3, 0.1033, 36
1, 0.0999, 2
2, 0.0999, 14
3, 0.0999, 26
4, 0.0999, 38
5, 0.0999, 50
1, 0.0907, 2
2, 0.0907, 14
3, 0.0907, 26
1, 0.0999, 2
1, 0.1, 7
2, 0.1, 23
3, 0.1, 40
1, 0.1, 6
2, 0.1, 23
1, 0.1001, 6
2, 0.1001, 23
3, 0.1001, 40
1, 0.1, 6
2, 0.1, 23
1, 0.0999, 8
2, 0.0999, 27
3, 0.0999, 46
4, 0.1, 65
5, 0.1, 84
6, 0.1, 103
1, 0.1, 9
1, 0.1, 7
2, 0.1, 26
1, 0.1, 8
2, 0.1, 27
1, 0.1021, 9
2, 0.1, 27
3, 0.1, 46
4, 0.1, 65
1, 0.1043, 8
2, 0.1043, 27
3, 0.1043, 46
4, 0.1043, 64
1, 0.1, 6
1, 0.1, 6
2, 0.1, 23
1, 0.1, 6
1, 0.0932, 6
