1, 0.0943, 25
2, 0.0945, 39
3, 0.0943, 54
4, 0.0948, 71
5, 0.0947, 90
6, 0.0952, 107
7, 0.0956, 125
8, 0.0956, 143
9, 0.0962, 160
10, 0.097, 178
11, 0.097, 196
12, 0.0975, 214
13, 0.0978, 232
14, 0.0984, 250
15, 0.0989, 268
16, 0.0991, 286
17, 0.1001, 304
18, 0.1002, 321
19, 0.1006, 339
20, 0.1011, 357
21, 0.1015, 375
22, 0.1017, 392
23, 0.1019, 410
24, 0.1023, 428
25, 0.1025, 446
26, 0.1025, 463
27, 0.1029, 480
28, 0.1033, 498
29, 0.1036, 516
30, 0.1036, 534
31, 0.1041, 551
32, 0.1042, 569
33, 0.1046, 586
34, 0.1047, 605
35, 0.1049, 623
36, 0.1049, 641
37, 0.1053, 658
38, 0.1055, 676
39, 0.1056, 694
40, 0.1063, 711
41, 0.1065, 729
42, 0.1069, 747
43, 0.1072, 765
44, 0.1072, 783
45, 0.1075, 801
46, 0.1077, 818
47, 0.1082, 837
48, 0.1088, 855
49, 0.1089, 873
50, 0.1093, 891
51, 0.1093, 908
52, 0.1093, 926
53, 0.1101, 944
54, 0.1103, 961
55, 0.1106, 979
56, 0.1108, 997
57, 0.1116, 1015
58, 0.1119, 1033
59, 0.1121, 1050
60, 0.1131, 1068
61, 0.1141, 1085
62, 0.1145, 1103
63, 0.1152, 1121
64, 0.1156, 1138
65, 0.1162, 1156
66, 0.117, 1174
67, 0.1177, 1192
68, 0.1196, 1210
69, 0.1205, 1227
70, 0.1216, 1246
71, 0.123, 1263
72, 0.1248, 1281
73, 0.1269, 1299
74, 0.1276, 1316
75, 0.1288, 1334
76, 0.132, 1351
77, 0.1343, 1369
78, 0.138, 1386
79, 0.1415, 1404
80, 0.1461, 1422
81, 0.1484, 1440
82, 0.1528, 1458
83, 0.1574, 1475
84, 0.1609, 1493
85, 0.1662, 1510
86, 0.1697, 1528
87, 0.1734, 1546
88, 0.1778, 1563
89, 0.1821, 1581
90, 0.1849, 1599
91, 0.1887, 1616
92, 0.1916, 1634
93, 0.1942, 1652
94, 0.1978, 1669
95, 0.2009, 1687
96, 0.2032, 1704
97, 0.2051, 1722
98, 0.2062, 1740
99, 0.2073, 1758
100, 0.2067, 1776
101, 0.2084, 1793
102, 0.2067, 1810
103, 0.2059, 1828
104, 0.2037, 1846
105, 0.2047, 1863
106, 0.2041, 1880
107, 0.2036, 1898
108, 0.2034, 1916
109, 0.2038, 1933
110, 0.2026, 1951
111, 0.2008, 1969
112, 0.1998, 1986
113, 0.1978, 2004
114, 0.1973, 2022
115, 0.1964, 2039
116, 0.1936, 2057
117, 0.1918, 2074
118, 0.1904, 2092
119, 0.1888, 2109
120, 0.1869, 2127
121, 0.1852, 2144
122, 0.1841, 2162
123, 0.1822, 2180
124, 0.18, 2198
125, 0.1783, 2215
126, 0.1766, 2233
127, 0.176, 2250
128, 0.1753, 2268
129, 0.1733, 2286
130, 0.1714, 2304
131, 0.1699, 2321
132, 0.1691, 2339
133, 0.1679, 2356
134, 0.1662, 2374
135, 0.1652, 2391
136, 0.1648, 2409
137, 0.1649, 2427
138, 0.1656, 2444
139, 0.1648, 2462
140, 0.1646, 2479
141, 0.1642, 2497
142, 0.1654, 2515
143, 0.1652, 2532
144, 0.166, 2549
145, 0.1668, 2567
146, 0.1666, 2584
147, 0.1682, 2602
148, 0.169, 2619
149, 0.1697, 2638
150, 0.1711, 2655
151, 0.1727, 2672
152, 0.1736, 2690
153, 0.1749, 2707
154, 0.1784, 2725
155, 0.1799, 2743
156, 0.1815, 2760
157, 0.1837, 2777
158, 0.1835, 2795
159, 0.1859, 2813
160, 0.1868, 2831
161, 0.1886, 2848
162, 0.1899, 2866
163, 0.1909, 2884
164, 0.1921, 2901
165, 0.1933, 2919
166, 0.1941, 2937
167, 0.1957, 2954
168, 0.1977, 2972
169, 0.1997, 2990
170, 0.2012, 3008
171, 0.2021, 3025
172, 0.2043, 3042
173, 0.2055, 3060
174, 0.2088, 3078
175, 0.2098, 3095
176, 0.2123, 3113
177, 0.2149, 3130
178, 0.2165, 3148
179, 0.2186, 3165
180, 0.2197, 3183
181, 0.2213, 3200
182, 0.2238, 3217
183, 0.2249, 3235
184, 0.2282, 3253
185, 0.2302, 3271
186, 0.2306, 3289
187, 0.2333, 3307
188, 0.2351, 3324
189, 0.2368, 3342
190, 0.239, 3360
191, 0.2409, 3377
192, 0.2439, 3395
193, 0.2472, 3413
194, 0.2501, 3430
195, 0.2514, 3448
196, 0.2535, 3466
197, 0.255, 3483
198, 0.2557, 3500
199, 0.2567, 3518
200, 0.2574, 3535
201, 0.2577, 3553
202, 0.2584, 3570
203, 0.26, 3589
204, 0.2612, 3606
205, 0.2608, 3624
206, 0.2612, 3642
207, 0.2621, 3659
208, 0.2632, 3677
209, 0.2632, 3695
210, 0.263, 3712
211, 0.2645, 3730
212, 0.2653, 3748
213, 0.265, 3766
214, 0.2651, 3784
215, 0.2654, 3802
216, 0.2658, 3819
217, 0.2666, 3837
218, 0.2681, 3854
219, 0.2686, 3872
220, 0.269, 3890
221, 0.2695, 3907
222, 0.2703, 3925
223, 0.2708, 3942
224, 0.2715, 3960
225, 0.2722, 3978
226, 0.2736, 3995
227, 0.2741, 4013
228, 0.2753, 4030
229, 0.2752, 4048
230, 0.2765, 4066
231, 0.2775, 4083
232, 0.278, 4101
233, 0.2795, 4119
234, 0.28, 4136
235, 0.2811, 4154
236, 0.2815, 4172
237, 0.2824, 4189
238, 0.2831, 4206
239, 0.2835, 4224
240, 0.2851, 4242
241, 0.286, 4260
242, 0.2871, 4277
243, 0.2878, 4295
244, 0.2885, 4313
245, 0.2889, 4330
246, 0.2909, 4349
247, 0.2924, 4366
248, 0.2919, 4384
249, 0.2929, 4401
250, 0.2934, 4419
251, 0.2933, 4437
252, 0.2937, 4454
253, 0.2937, 4472
254, 0.2944, 4490
255, 0.2953, 4508
256, 0.2955, 4525
257, 0.2958, 4543
258, 0.2961, 4560
259, 0.2966, 4578
260, 0.2963, 4596
261, 0.2971, 4614
262, 0.2983, 4631
263, 0.2983, 4649
264, 0.2991, 4667
265, 0.2998, 4684
266, 0.3003, 4702
267, 0.301, 4720
268, 0.3018, 4738
269, 0.3021, 4755
270, 0.3033, 4772
271, 0.3036, 4790
272, 0.3049, 4808
273, 0.3051, 4826
274, 0.3065, 4844
275, 0.3068, 4861
276, 0.3068, 4879
277, 0.3071, 4897
278, 0.3075, 4914
279, 0.3082, 4931
280, 0.3088, 4949
281, 0.3087, 4967
282, 0.3103, 4985
283, 0.3113, 5003
284, 0.312, 5020
285, 0.3123, 5038
286, 0.3131, 5055
287, 0.3135, 5073
288, 0.3137, 5091
289, 0.3139, 5109
290, 0.3145, 5127
291, 0.3158, 5144
292, 0.3165, 5162
293, 0.3163, 5180
294, 0.3179, 5198
295, 0.319, 5215
296, 0.32, 5233
297, 0.3204, 5250
298, 0.3211, 5268
299, 0.3216, 5286
